FARGE,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,141.45,241.5,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,275.599,175.549,187.574,141.45,141.45,141.45,141.45,141.45,141.45,141.45,241.5,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,341.55,241.5,141.45,141.45,141.45,141.45,141.45,141.45
FORTUNA_NORD,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59,81.59
FRANKEN_2,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43,34.43
FRANKEN_2BIS,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6
Franken_GT,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575,14.575
FREIMANN,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95,42.95
FRIMM_P,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
FRIMM_Q,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285
GENDORF,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
GENDORF_BIS,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375,5.7375
GENERIC_GT_D101,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
GENERIC_GT_D112,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
GENERIC_GT_D116,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85
GENERIC_GT_D129,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85
GENERIC_GT_D142,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85
GENERIC_GT_D142_I,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85
GENERIC_GT_D142_II,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85,76.85
GENERIC_GT_D20_II,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
GENERIC_GT_D81_II,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2,56.2
GERA,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01,7.01
Gersteinwerk_K,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,243.2,334.4,425.6,516.8,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,516.8,425.6,334.4,243.2,243.2,243.2
GLUCKSTADT,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,9.8,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,9.8,13.86,9.8,5.74,5.74,5.74,5.74,5.74,9.8,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,13.86,9.8,5.74,5.74,5.74,5.74,5.74,5.74
GOLDENBERG,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151
GRAFEN,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75,1253.75
GROHNDE_1,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667,668.667
GROHNDE_2,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933,668.933
GUNDR_B2,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284
GUNDR_C2,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287
HAFEN,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,112.134,136.691,205.049,205.049,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,205.049,205.049,205.049,205.049,205.049,205.049,205.049,205.049,205.049,205.049,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,270.666,205.049,205.049,136.691,136.691,112.134,112.134,112.134
HAFEN_BIS,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276,52.276
Hamborn_4,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62,31.62
HAMBURG_TIEFSTACK,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575,31.575
HAST_2,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62
HEILBRONN_5,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,55.001,77,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,82.5057,74.2151,82.5057,82.5057,55.001,82.5057,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,82.5057,55.001,55.001,55.001,55.001,55.001
HEILBRONN_6,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,66,82.4992,82.4992,82.4992,82.4992,82.4992,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,89.0362,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,82.4992,55.0052,45.1,45.1,45.1,45.1
HERNE_2,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,53.865,66.4985,79.1335,91.7685,99.7485,112.383,125.018,125.685,125.685,125.685,125.685,125.685,125.685,125.685,125.685,125.685,106.4,99.7485,99.7485,80.4635,66.4985,66.4985,66.4985,66.4985,66.4985,61.3184,53.865,66.4985,66.4985,53.865,66.4985,66.4985,66.4985,66.4985,66.4985,66.4985,66.4985,66.4985,66.4985,66.4985,66.4985,66.4985,74.4785,87.1135,99.7485,112.383,125.018,125.685,125.685,125.685,125.685,125.685,125.685,125.685,125.685,125.685,125.685,125.685,125.685,125.685,125.685,119.033,99.7485,99.7485,99.7485,80.4635,66.4985,66.4985,66.4985,53.865,53.865,53.865,53.865,53.865,53.865
HERNE_3,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,125,148.75,172.5,187.498,187.498,187.498,211.248,234.998,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,200,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,187.498,211.248,234.998,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,236.25,223.748,187.498,187.498,187.498,187.498,187.498,187.498,187.498,173.75,137.5,101.25,101.25,101.25,101.25
