Generators,BusGenerators,DynamicProfile,ParticipationFactor,FuelGenerator,Bus,SubZone,Zone,Period1,Period2,Period3,Period4,Period5,Period6,Period7,Period8,Period9,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,Period49,Period50,Period51,Period52,Period53,Period54,Period55,Period56,Period57,Period58,Period59,Period60,Period61,Period62,Period63,Period64,Period65,Period66,Period67,Period68,Period69,Period70,Period71,Period72,Period73,Period74,Period75,Period76,Period77,Period78,Period79,Period80,Period81,Period82,Period83,Period84,Period85,Period86,Period87,Period88,Period89,Period90,Period91,Period92,Period93,Period94,Period95,Period96,ReferenceValue
GSW290,D-157,TenneT_WIND,0.004238763,WIND,D-157,HE,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
GSW291,D-158,TenneT_WIND,0.004238763,WIND,D-158,HE,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
GSW292,D-159,TenneT_WIND,0.002602643,WIND,D-159,BY,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
GSW293,D-16,TenneT_WIND,0.027167319,WIND,D-16,SH_HH,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
GSW294,D-160,Amprion_WIND,0.035698974,WIND,D-160,RLP_SL,DE,0.193020357,0.193791758,0.193843598,0.192774826,0.182440803,0.181872979,0.181399545,0.182212988,0.170771549,0.17015341,0.169209231,0.169320748,0.152379413,0.152128325,0.152013636,0.152211845,0.158945755,0.158080036,0.157730333,0.158435621,0.160069352,0.160727296,0.162749733,0.163815237,0.187299816,0.187582665,0.187775494,0.187773257,0.210263425,0.209382963,0.206203379,0.206870087,0.217225558,0.213793039,0.210956819,0.208037623,0.198635155,0.197720648,0.196995411,0.196989033,0.183873871,0.184697879,0.185826691,0.185778002,0.176779887,0.178538614,0.177945541,0.177924711,0.169462875,0.168777645,0.166992077,0.166249547,0.145707733,0.145421267,0.142193138,0.143383561,0.152101553,0.150440678,0.150367154,0.150076361,0.137959159,0.137114733,0.13789053,0.137169543,0.156635925,0.158137852,0.159461828,0.161636261,0.162819783,0.166526349,0.167463601,0.170991709,0.190344753,0.194491395,0.194712451,0.19463856,0.200816586,0.20113878,0.202862559,0.205639511,0.218846328,0.219475578,0.218824973,0.216475684,0.218187941,0.215936779,0.215842523,0.214870956,0.200726045,0.20147632,0.205946856,0.207022161,0.22162912,0.221579979,0.220040516,0.217414493,6669
GSW295,D-161,TenneT_WIND,0.002602643,WIND,D-161,BY,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
GSW296,D-162,Amprion_WIND,0.035698974,WIND,D-162,RLP_SL,DE,0.193020357,0.193791758,0.193843598,0.192774826,0.182440803,0.181872979,0.181399545,0.182212988,0.170771549,0.17015341,0.169209231,0.169320748,0.152379413,0.152128325,0.152013636,0.152211845,0.158945755,0.158080036,0.157730333,0.158435621,0.160069352,0.160727296,0.162749733,0.163815237,0.187299816,0.187582665,0.187775494,0.187773257,0.210263425,0.209382963,0.206203379,0.206870087,0.217225558,0.213793039,0.210956819,0.208037623,0.198635155,0.197720648,0.196995411,0.196989033,0.183873871,0.184697879,0.185826691,0.185778002,0.176779887,0.178538614,0.177945541,0.177924711,0.169462875,0.168777645,0.166992077,0.166249547,0.145707733,0.145421267,0.142193138,0.143383561,0.152101553,0.150440678,0.150367154,0.150076361,0.137959159,0.137114733,0.13789053,0.137169543,0.156635925,0.158137852,0.159461828,0.161636261,0.162819783,0.166526349,0.167463601,0.170991709,0.190344753,0.194491395,0.194712451,0.19463856,0.200816586,0.20113878,0.202862559,0.205639511,0.218846328,0.219475578,0.218824973,0.216475684,0.218187941,0.215936779,0.215842523,0.214870956,0.200726045,0.20147632,0.205946856,0.207022161,0.22162912,0.221579979,0.220040516,0.217414493,6669
GSW297,D-163,TransnetBW_WIND,0.035714286,WIND,D-163,BW,DE,0.140690171,0.138102502,0.136481642,0.131783495,0.127034478,0.123857476,0.124178012,0.124032507,0.122493152,0.122445158,0.122894058,0.126163092,0.125876149,0.127433912,0.129331938,0.131095758,0.133366033,0.135383134,0.136408369,0.134953344,0.139281494,0.141560271,0.147883686,0.153209331,0.154488249,0.156935817,0.15664329,0.155873025,0.153675564,0.15279378,0.147756216,0.146190945,0.141107563,0.138216494,0.134715027,0.13071166,0.127758474,0.12303229,0.116185629,0.109495345,0.107503526,0.104583548,0.101110005,0.099940104,0.097257337,0.097524797,0.096417383,0.092020116,0.093299081,0.094144348,0.092780092,0.092145788,0.092326483,0.092397108,0.090936868,0.089907824,0.089620143,0.088085434,0.090650341,0.088359361,0.088369247,0.085687063,0.085919288,0.082592596,0.085484131,0.085729616,0.085946465,0.085820507,0.084251503,0.084464863,0.088430537,0.090016153,0.092702934,0.093451387,0.09780797,0.100886466,0.10198467,0.103081068,0.107207336,0.111349345,0.115910562,0.120721327,0.125099328,0.128848654,0.134054013,0.137659962,0.146253403,0.147784115,0.154564198,0.160210282,0.164719647,0.173780891,0.258551399,0.269651976,0.271860986,0.285192191,679
GSW298,D-164,Amprion_WIND,0.035698974,WIND,D-164,RLP_SL,DE,0.193020357,0.193791758,0.193843598,0.192774826,0.182440803,0.181872979,0.181399545,0.182212988,0.170771549,0.17015341,0.169209231,0.169320748,0.152379413,0.152128325,0.152013636,0.152211845,0.158945755,0.158080036,0.157730333,0.158435621,0.160069352,0.160727296,0.162749733,0.163815237,0.187299816,0.187582665,0.187775494,0.187773257,0.210263425,0.209382963,0.206203379,0.206870087,0.217225558,0.213793039,0.210956819,0.208037623,0.198635155,0.197720648,0.196995411,0.196989033,0.183873871,0.184697879,0.185826691,0.185778002,0.176779887,0.178538614,0.177945541,0.177924711,0.169462875,0.168777645,0.166992077,0.166249547,0.145707733,0.145421267,0.142193138,0.143383561,0.152101553,0.150440678,0.150367154,0.150076361,0.137959159,0.137114733,0.13789053,0.137169543,0.156635925,0.158137852,0.159461828,0.161636261,0.162819783,0.166526349,0.167463601,0.170991709,0.190344753,0.194491395,0.194712451,0.19463856,0.200816586,0.20113878,0.202862559,0.205639511,0.218846328,0.219475578,0.218824973,0.216475684,0.218187941,0.215936779,0.215842523,0.214870956,0.200726045,0.20147632,0.205946856,0.207022161,0.22162912,0.221579979,0.220040516,0.217414493,6669
GSW299,D-165/16,TenneT_WIND,0.004238763,WIND,D-165/16,HE,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
GSW300,D-17,TenneT_WIND,0.027167319,WIND,D-17,SH_HH,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
GSW301,D-170,TenneT_WIND,0.002602643,WIND,D-170,BY,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
GSW302,D-171,TransnetBW_WIND,0.035714286,WIND,D-171,BW,DE,0.140690171,0.138102502,0.136481642,0.131783495,0.127034478,0.123857476,0.124178012,0.124032507,0.122493152,0.122445158,0.122894058,0.126163092,0.125876149,0.127433912,0.129331938,0.131095758,0.133366033,0.135383134,0.136408369,0.134953344,0.139281494,0.141560271,0.147883686,0.153209331,0.154488249,0.156935817,0.15664329,0.155873025,0.153675564,0.15279378,0.147756216,0.146190945,0.141107563,0.138216494,0.134715027,0.13071166,0.127758474,0.12303229,0.116185629,0.109495345,0.107503526,0.104583548,0.101110005,0.099940104,0.097257337,0.097524797,0.096417383,0.092020116,0.093299081,0.094144348,0.092780092,0.092145788,0.092326483,0.092397108,0.090936868,0.089907824,0.089620143,0.088085434,0.090650341,0.088359361,0.088369247,0.085687063,0.085919288,0.082592596,0.085484131,0.085729616,0.085946465,0.085820507,0.084251503,0.084464863,0.088430537,0.090016153,0.092702934,0.093451387,0.09780797,0.100886466,0.10198467,0.103081068,0.107207336,0.111349345,0.115910562,0.120721327,0.125099328,0.128848654,0.134054013,0.137659962,0.146253403,0.147784115,0.154564198,0.160210282,0.164719647,0.173780891,0.258551399,0.269651976,0.271860986,0.285192191,679
GSW303,D-172,TenneT_WIND,0.002602643,WIND,D-172,BY,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
GSW304,D-173,Amprion_WIND,0.035698974,WIND,D-173,RLP_SL,DE,0.193020357,0.193791758,0.193843598,0.192774826,0.182440803,0.181872979,0.181399545,0.182212988,0.170771549,0.17015341,0.169209231,0.169320748,0.152379413,0.152128325,0.152013636,0.152211845,0.158945755,0.158080036,0.157730333,0.158435621,0.160069352,0.160727296,0.162749733,0.163815237,0.187299816,0.187582665,0.187775494,0.187773257,0.210263425,0.209382963,0.206203379,0.206870087,0.217225558,0.213793039,0.210956819,0.208037623,0.198635155,0.197720648,0.196995411,0.196989033,0.183873871,0.184697879,0.185826691,0.185778002,0.176779887,0.178538614,0.177945541,0.177924711,0.169462875,0.168777645,0.166992077,0.166249547,0.145707733,0.145421267,0.142193138,0.143383561,0.152101553,0.150440678,0.150367154,0.150076361,0.137959159,0.137114733,0.13789053,0.137169543,0.156635925,0.158137852,0.159461828,0.161636261,0.162819783,0.166526349,0.167463601,0.170991709,0.190344753,0.194491395,0.194712451,0.19463856,0.200816586,0.20113878,0.202862559,0.205639511,0.218846328,0.219475578,0.218824973,0.216475684,0.218187941,0.215936779,0.215842523,0.214870956,0.200726045,0.20147632,0.205946856,0.207022161,0.22162912,0.221579979,0.220040516,0.217414493,6669
GSW305,D-174,TenneT_WIND,0.002602643,WIND,D-174,BY,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
GSW306,D-175,TenneT_WIND,0.004238763,WIND,D-175,HE,DE,0.133663936,0.133840876,0.13424434,0.136119929,0.138237221,0.141107149,0.143357936,0.147446885,0.150715448,0.153447748,0.155818115,0.158382141,0.161886597,0.165688122,0.16848454,0.171259548,0.170467985,0.169812908,0.170000713,0.167770985,0.169729983,0.172360032,0.173179046,0.17350757,0.173497108,0.173389321,0.17286381,0.171726517,0.1668469,0.16182566,0.156980161,0.151731338,0.145168927,0.138317277,0.131242988,0.12448116,0.119201848,0.114206795,0.108802633,0.104295576,0.101785522,0.100111131,0.098716771,0.0979087,0.097036151,0.097541373,0.097081958,0.097737102,0.097298933,0.096547991,0.094623912,0.092373355,0.091102054,0.090692628,0.089451123,0.088073992,0.087445521,0.087053571,0.087046728,0.085929039,0.085308507,0.085488381,0.085200155,0.0851366,0.088524748,0.092455535,0.096053333,0.100559585,0.103858877,0.107569647,0.111035805,0.114972672,0.120465239,0.126193752,0.130408746,0.135357826,0.135672406,0.137001496,0.138809964,0.139308476,0.137394327,0.135278948,0.132411335,0.13022874,0.129139306,0.128281464,0.127558128,0.126249471,0.124890084,0.125211967,0.12562012,0.125223019,0.167751106,0.167358809,0.167671534,0.168494384,13752
